obs_rms_mean,obs_rms_std,param_noise_stddev,reference_Q_mean,reference_Q_std,reference_action_mean,reference_action_std,reference_actor_Q_mean,reference_actor_Q_std,reference_perturbed_action_mean,reference_perturbed_action_std,rollout/Q_mean,rollout/actions_mean,rollout/actions_std,rollout/episode_steps,rollout/episodes,rollout/return,rollout/return_history,total/duration,total/episodes,total/epochs,total/steps,total/steps_per_second,train/loss_actor,train/loss_critic,train/param_noise_distance
0.0,0.9999999403953552,0.010310046129879225,-40.81786346435547,2.006147623062134,0.2040717601776123,0.9632632732391357,-40.81277084350586,2.028498649597168,0.4359321594238281,0.8609380722045898,-35.689884185791016,0.47869807481765747,0.8086585998535156,1003.1733333333333,225.0,-452.376708984375,-433.7745056152344,530.0137872695923,225.0,113,226000,426.40400198692333,40.505043029785156,1.6560019254684448,0.3045652210712433
0.0,0.9999999403953552,0.010517278057089798,-40.713356018066406,2.0713448524475098,0.18177029490470886,0.9700197577476501,-40.664615631103516,2.1022138595581055,0.6120693683624268,0.7453436255455017,-35.720951080322266,0.47832319140434265,0.8090410232543945,1003.4424778761062,226.0,-453.2475891113281,-438.731201171875,535.059576511383,226.0,114,228000,426.12077235692544,40.45673751831055,2.1265816688537598,0.03174985572695732
0.0,0.9999999403953552,0.010728675346037303,-41.245113372802734,2.0165460109710693,0.6556984186172485,0.7326204180717468,-41.2164421081543,2.0413575172424316,0.4573783874511719,0.8365820646286011,-35.76424026489258,0.4789676070213318,0.8088497519493103,1011.3964757709251,227.0,-456.533447265625,-448.6988525390625,540.0927004814148,227.0,115,230000,425.85282081203496,40.773284912109375,2.328737735748291,0.18704193830490112
0.0,0.9999999403953552,0.010106897490323717,-41.13646697998047,1.935227870941162,0.1403433084487915,0.9638709425926208,-41.05611801147461,1.9571003913879395,0.6639059782028198,0.731827974319458,-35.8148307800293,0.47553983330726624,0.8107465505599976,1002.1255411255411,231.0,-451.8628234863281,-442.4117126464844,545.0661027431488,231.0,116,232000,425.6364481893405,40.88208770751953,1.1936862468719482,0.1617286652326584
0.0,0.9999999403953552,0.010310046129879225,-41.47360610961914,1.9752256870269775,0.0905526876449585,0.9814698696136475,-41.38924026489258,1.9989025592803955,0.49845191836357117,0.8204489350318909,-35.84642028808594,0.47654691338539124,0.8104711174964905,1001.25,232.0,-451.4559326171875,-445.2707824707031,550.125453710556,232.0,117,234000,425.3575224009125,41.171348571777344,1.9834518432617188,0.11717121303081512
0.0,0.9999999403953552,0.010310046129879225,-41.58999252319336,1.9551990032196045,0.3454541563987732,0.9026111364364624,-41.53404235839844,1.9829946756362915,0.49845191836357117,0.8204489350318909,-35.890113830566406,0.47760009765625,0.8102311491966248,1001.25,232.0,-451.4559326171875,-445.2707824707031,555.0202479362488,232.0,118,236000,425.20971239792976,41.04621505737305,1.425156593322754,0.23828798532485962
0.0,0.9999999403953552,0.011164302587074557,-41.59351348876953,2.0852625370025635,0.46585896611213684,0.8645071387290955,-41.53645324707031,2.1094956398010254,0.49845191836357117,0.8204489350318909,-35.94414520263672,0.4802873134613037,0.8091025352478027,1001.25,232.0,-451.4559326171875,-445.2707824707031,559.697900056839,232.0,119,238000,425.2293960292336,41.058780670166016,1.7128899097442627,0.09879369288682938
0.0,0.9999999403953552,0.011388705069074755,-40.86134338378906,2.4905292987823486,0.8802865743637085,0.4203118681907654,-40.75147247314453,2.528580665588379,0.9785448312759399,0.17682093381881714,-35.99159622192383,0.4798659086227417,0.8096886873245239,1022.8333333333334,234.0,-464.27276611328125,-480.42108154296875,564.3676023483276,234.0,120,240000,425.25474354190874,41.2645263671875,2.697660207748413,0.31414154171943665
0.0,0.9999999403953552,0.010944321720492653,-41.239280700683594,2.1959547996520996,0.6711347103118896,0.6823432445526123,-41.18367385864258,2.24176287651062,0.8899549245834351,0.3780520558357239,-36.030460357666016,0.4807991683483124,0.8094561696052551,1021.8936170212766,235.0,-463.644775390625,-482.637939453125,569.1575856208801,235.0,121,242000,425.189800002416,41.14717102050781,1.6696743965148926,0.22067305445671082
0.0,0.9999999403953552,0.010517278057089798,-41.687164306640625,1.8079534769058228,0.9631227254867554,0.22631126642227173,-41.593467712402344,1.8387935161590576,0.9100121259689331,0.3949566185474396,-36.071075439453125,0.4819089472293854,0.8090518116950989,1028.324894514768,237.0,-465.7653503417969,-490.77703857421875,573.84028840065,237.0,122,244000,425.205418532136,41.248260498046875,2.031494379043579,0.05519433692097664
0.0,0.9999999403953552,0.010517278057089798,-41.62529754638672,1.5648123025894165,0.8226279020309448,0.5441438555717468,-41.5852165222168,1.5696336030960083,0.7919079065322876,0.5512171983718872,-36.11257553100586,0.4834355413913727,0.8083469271659851,1027.235294117647,238.0,-465.73248291015625,-492.7974853515625,578.4737658500671,238.0,123,246000,425.2569684616605,41.59257888793945,1.5524669885635376,0.20413465797901154
0.0,0.9999999403953552,0.010310046129879225,-41.18568420410156,2.0647201538085938,0.5107358694076538,0.8178213834762573,-41.14959716796875,2.094393491744995,0.5680797100067139,0.7770810723304749,-36.15794372558594,0.48368245363235474,0.8081389665603638,1032.2092050209205,239.0,-465.60992431640625,-492.5411376953125,583.2085380554199,239.0,124,248000,425.2338294410113,41.66995620727539,2.2261009216308594,0.25884491205215454
0.0,0.9999999403953552,0.009907751681525063,-41.434974670410156,1.8193740844726562,0.18884435296058655,0.9177318811416626,-41.35645294189453,1.8524571657180786,0.43898820877075195,0.8798002600669861,-36.203670501708984,0.48372766375541687,0.8083564043045044,1028.3251028806585,243.0,-463.1680908203125,-491.5987548828125,587.8943197727203,243.0,125,250000,425.24649684768156,41.51771545410156,2.1477973461151123,0.23462946712970734
0.0,0.9999999403953552,0.010728675346037303,-41.63682556152344,1.6215424537658691,0.5252300500869751,0.8248810768127441,-41.53673553466797,1.6671456098556519,0.942112922668457,0.2843630015850067,-36.25251770019531,0.48269739747047424,0.8093859553337097,1030.9795081967213,244.0,-464.9979248046875,-499.1060791015625,592.5839054584503,244.0,126,252000,425.2562340602908,41.747779846191406,2.2342236042022705,0.12506507337093353
0.0,0.9999999403953552,0.010310046129879225,-41.85993576049805,1.7207976579666138,0.7150737643241882,0.6654530763626099,-41.82455062866211,1.7216435670852661,0.942112922668457,0.2843630015850067,-36.291568756103516,0.4834745526313782,0.8092735409736633,1030.9795081967213,244.0,-464.9979248046875,-499.1060791015625,597.3383054733276,244.0,127,254000,425.2196748017554,41.770469665527344,1.2071537971496582,0.12906503677368164
0.0,0.9999999403953552,0.009907751681525063,-42.002010345458984,1.9091273546218872,0.5815364718437195,0.7586737275123596,-41.968875885009766,1.9408663511276245,0.942112922668457,0.2843630015850067,-36.338417053222656,0.4841455817222595,0.8091037273406982,1030.9795081967213,244.0,-464.9979248046875,-499.1060791015625,602.0796542167664,244.0,128,256000,425.19290962094607,41.951080322265625,1.7995306253433228,0.16406938433647156
0.0,0.9999999403953552,0.010310046129879225,-42.01473617553711,1.766503095626831,0.8739345073699951,0.43009352684020996,-41.97514724731445,1.786329746246338,0.6663097739219666,0.7034062743186951,-36.38758087158203,0.4848615825176239,0.8090655207633972,1039.1975806451612,248.0,-465.912109375,-506.6809387207031,606.8556590080261,248.0,129,258000,425.1422824691625,41.90485763549805,2.679142713546753,0.19714511930942535
0.0,0.9999999403953552,0.010944321720492653,-42.170719146728516,1.5120972394943237,0.585611879825592,0.7531276345252991,-42.15925598144531,1.5401091575622559,0.16549044847488403,0.9465506076812744,-36.427757263183594,0.482422798871994,0.8106697797775269,1031.7091633466136,251.0,-462.429443359375,-498.001708984375,611.5813636779785,251.0,130,260000,425.12740812831595,41.895347595214844,2.4554779529571533,0.19727444648742676
0.0,0.9999999403953552,0.010728675346037303,-42.29234313964844,1.7747585773468018,0.7250645160675049,0.6576018333435059,-42.2598762512207,1.7827064990997314,0.16549044847488403,0.9465506076812744,-36.46664047241211,0.47981947660446167,0.8124541640281677,1031.7091633466136,251.0,-462.429443359375,-498.001708984375,616.3655488491058,251.0,131,262000,425.072427375627,42.054420471191406,1.499963641166687,0.2812182605266571
0.0,0.9999999403953552,0.011164302587074557,-42.55119323730469,1.591378927230835,0.10890871286392212,0.9847846031188965,-42.414859771728516,1.6421375274658203,0.184748113155365,0.9716241359710693,-36.513126373291016,0.4780416786670685,0.8136685490608215,1043.2332015810277,253.0,-464.0838623046875,-499.30780029296875,621.1137175559998,253.0,132,264000,425.04293905921935,42.31159210205078,1.6709567308425903,0.08971633017063141
0.0,0.9999999403953552,0.01335415235733134,-42.70879364013672,1.333893895149231,0.0028388500213623047,0.9972419738769531,-42.59815979003906,1.389195203781128,0.184748113155365,0.9716241359710693,-36.55823516845703,0.47610393166542053,0.8151924014091492,1043.2332015810277,253.0,-464.0838623046875,-499.30780029296875,625.8916854858398,253.0,133,266000,424.99366291073375,42.48005676269531,1.924483299255371,0.012886757031083107
0.0,0.9999999403953552,0.013896384493189945,-42.642189025878906,1.445185661315918,0.9319425225257874,0.3481791019439697,-42.57788848876953,1.5143150091171265,0.4591599702835083,0.8633716702461243,-36.60282516479492,0.47468721866607666,0.8162491321563721,1044.90234375,256.0,-462.416015625,-499.0583190917969,630.5787336826324,256.0,134,268000,425.00640393445815,42.58066940307617,1.2560205459594727,0.38040658831596375
0.0,0.9999999403953552,0.0136225708197137,-43.01765823364258,1.0967214107513428,0.1357516050338745,0.9739188551902771,-42.98019027709961,1.126446008682251,0.07416415214538574,0.987357497215271,-36.645938873291016,0.47024834156036377,0.8191066980361938,1042.1201550387598,258.0,-460.81231689453125,-502.1426086425781,635.2821671962738,258.0,135,270000,425.0079947806595,42.80266189575195,1.4589242935180664,0.2602396309375763
0.0,0.9999999403953552,0.014175701821503062,-42.79414367675781,1.0461496114730835,1.0,0.0,-42.72175598144531,1.1058355569839478,0.9999837875366211,0.00018198517500422895,-36.69076156616211,0.4673568904399872,0.8210271000862122,1045.0653846153846,260.0,-463.7366027832031,-483.3052673339844,639.9920580387115,260.0,136,272000,425.0052740241151,43.06328201293945,1.2735337018966675,0.08085779845714569
0.0,0.9999999403953552,0.015047793132436803,-43.415565490722656,0.7221278548240662,0.16293415427207947,0.958335280418396,-43.367835998535156,0.7518909573554993,0.452702134847641,0.8787132501602173,-36.74014663696289,0.46706974506378174,0.8216575980186462,1042.1412213740457,262.0,-462.882080078125,-480.6796569824219,644.6624972820282,262.0,137,274000,425.0286020285277,42.911190032958984,3.5958690643310547,0.10090371966362
0.0,0.9999999403953552,0.01662212523270047,-43.352386474609375,0.5931984782218933,1.0,1.636585835740334e-07,-43.30159378051758,0.6477932929992676,0.452702134847641,0.8787132501602173,-36.78823471069336,0.46575167775154114,0.8226956725120544,1042.1412213740457,262.0,-462.882080078125,-480.6796569824219,649.4055876731873,262.0,138,276000,425.00404252588095,43.401100158691406,1.3673744201660156,0.06579779088497162
0.0,0.9999999403953552,0.017297050171870294,-43.51830291748047,0.6922027468681335,0.16341248154640198,0.965351939201355,-43.478599548339844,0.72348552942276,0.88788902759552,0.36772987246513367,-36.835960388183594,0.4632386863231659,0.8244110345840454,1048.905303030303,264.0,-467.3954772949219,-448.4233703613281,654.0973634719849,264.0,139,278000,425.01317926793143,43.438289642333984,2.052168369293213,0.04627888649702072
0.0,0.9999999403953552,0.018730226766195082,-43.39561462402344,0.658240020275116,0.7312145829200745,0.6715779900550842,-43.346160888671875,0.6856579780578613,0.8212695717811584,0.49385637044906616,-36.8831787109375,0.4637756645679474,0.8243105411529541,1046.1460674157304,267.0,-468.0277099609375,-452.98284912109375,658.8667867183685,267.0,140,280000,424.97209700704724,43.7659912109375,1.8937907218933105,0.11697898060083389
0.0,0.9999999403953552,0.019106704324195603,-44.164398193359375,0.3440467417240143,0.9544183015823364,0.26712000370025635,-44.13481903076172,0.36373257637023926,0.8212695717811584,0.49385637044906616,-36.93461608886719,0.4617624580860138,0.8257279992103577,1046.1460674157304,267.0,-468.0277099609375,-452.98284912109375,663.5809674263,267.0,141,282000,424.96698043305474,44.21332550048828,1.488602638244629,0.21047505736351013
0.0,0.9999999403953552,0.020689822899908242,-44.44361877441406,0.3510054647922516,0.39986103773117065,0.9004414081573486,-44.40193176269531,0.3794999122619629,0.8212695717811584,0.49385637044906616,-36.98468017578125,0.4615555703639984,0.8261184692382812,1046.1460674157304,267.0,-468.0277099609375,-452.98284912109375,668.4023323059082,267.0,142,284000,424.89378967340514,44.31428527832031,1.5972017049789429,0.13547858595848083
0.0,0.9999999403953552,0.023313810312614227,-44.70454025268555,0.18497680127620697,3.2782554626464844e-05,0.9999672174453735,-44.672767639160156,0.21470311284065247,0.8212695717811584,0.49385637044906616,-37.037410736083984,0.46086785197257996,0.8267244696617126,1046.1460674157304,267.0,-468.0277099609375,-452.98284912109375,673.1392478942871,267.0,143,286000,424.8749436237222,44.592472076416016,0.7853407263755798,0.0018467959016561508
0.0,0.9999999403953552,0.028447279136688076,-44.74363327026367,0.24210046231746674,1.0222196578979492e-05,0.9999897480010986,-44.70268630981445,0.2598046362400055,0.8212695717811584,0.49385637044906616,-37.09150695800781,0.46162304282188416,0.8264299631118774,1046.1460674157304,267.0,-468.0277099609375,-452.98284912109375,677.9498202800751,267.0,144,288000,424.81020185390895,44.642147064208984,1.1317805051803589,0.08872849494218826
0.0,0.9999999403953552,0.0347110866662064,-44.642784118652344,0.45234015583992004,2.652406692504883e-06,0.9999973177909851,-44.56709289550781,0.4896572530269623,2.911686897277832e-05,0.9999708533287048,-37.14432144165039,0.4605127274990082,0.82730633020401,1079.5559701492537,268.0,-480.2650451660156,-485.2139587402344,682.7248194217682,268.0,145,290000,424.7685037225022,44.6711540222168,1.368348240852356,0.005154252517968416
0.0,0.9999999403953552,0.0347110866662064,-44.967384338378906,0.1629096269607544,0.13832992315292358,0.9737962484359741,-44.957420349121094,0.1715209037065506,0.5466835498809814,0.8194561004638672,-37.19584274291992,0.45735856890678406,0.8294814825057983,1076.619926199262,271.0,-480.53582763671875,-489.6073913574219,687.4695327281952,271.0,146,292000,424.746095788725,44.837646484375,1.7608104944229126,0.4880172908306122
0.0,0.9999999403953552,0.030197360033365813,-45.01585006713867,0.2172008752822876,-0.4914431571960449,0.8434723019599915,-45.00639343261719,0.22613772749900818,0.5466835498809814,0.8194561004638672,-37.247840881347656,0.45336559414863586,0.8318116068840027,1076.619926199262,271.0,-480.53582763671875,-489.6073913574219,692.3482549190521,271.0,147,294000,424.64178671812186,44.8881950378418,1.401415228843689,0.3869744837284088
0.0,0.9999999403953552,0.025752950698953586,-44.92198944091797,0.647062361240387,-0.9426150321960449,0.26682960987091064,-44.85637283325195,0.6678742170333862,0.36705100536346436,0.9134582281112671,-37.30155944824219,0.4499722421169281,0.8339224457740784,1082.5604395604396,273.0,-482.0500793457031,-499.0307922363281,697.2092854976654,273.0,148,296000,424.5497100468424,44.93675231933594,2.7089734077453613,0.34065160155296326
0.0,0.9999999403953552,0.028447279136688073,-45.00040817260742,0.4241989850997925,-0.9999962449073792,2.1408563043223694e-05,-44.93804168701172,0.4950086772441864,-0.9902638792991638,0.056072644889354706,-37.35435104370117,0.4426009953022003,0.8381728529930115,1080.9087591240875,274.0,-481.9398498535156,-501.384521484375,702.0736615657806,274.0,149,298000,424.4568858136533,44.93259811401367,1.5481147766113281,0.03490694239735603
0.0,0.9999999403953552,0.03335667202186391,-45.03467559814453,0.351946622133255,-0.9999996423721313,1.94403764908202e-06,-44.94318389892578,0.41602450609207153,-0.9485037326812744,0.27687591314315796,-37.40288162231445,0.43371593952178955,0.8431283831596375,1081.7039711191335,277.0,-482.0451354980469,-507.7715759277344,706.7889232635498,277.0,150,300000,424.45486923418434,44.4654541015625,2.5685274600982666,0.17129898071289062
0.0,0.9999999403953552,0.03612049597631191,-44.333465576171875,0.1480039656162262,-0.9236596822738647,0.3787067234516144,-44.32140350341797,0.1561654955148697,-0.9980958700180054,0.010703960433602333,-37.45135498046875,0.42463457584381104,0.8480687737464905,1085.2625899280577,278.0,-482.62725830078125,-513.0076293945312,711.6308195590973,278.0,151,302000,424.3773480568325,44.54705047607422,2.1590428352355957,0.3466412425041199
0.0,0.9999999403953552,0.030197360033365813,-44.684181213378906,0.2504834532737732,-0.0997931957244873,0.9726650714874268,-44.659141540527344,0.252574622631073,-0.9980958700180054,0.010703960433602333,-37.49934387207031,0.41572344303131104,0.8527367115020752,1085.2625899280577,278.0,-482.62725830078125,-513.0076293945312,716.376270532608,278.0,152,304000,424.3579980308163,44.76987838745117,1.2861590385437012,0.41792699694633484
0.0,0.9999999403953552,0.0252455158307554,-44.97986602783203,0.1414349377155304,-0.6590238213539124,0.7235336303710938,-44.95270919799805,0.16493208706378937,-0.18971550464630127,0.9521533846855164,-37.54713821411133,0.41195014119148254,0.8547461032867432,1089.63082437276,279.0,-482.0437927246094,-515.0324096679688,721.1628403663635,279.0,153,306000,424.31470795770144,44.58527755737305,1.9239071607589722,0.2716737389564514
0.0,0.9999999403953552,0.021962663920618613,-44.86859893798828,0.07940676063299179,-0.17879265546798706,0.9730926156044006,-44.864688873291016,0.0800270065665245,-0.48333707451820374,0.8584282994270325,-37.592960357666016,0.4072851836681366,0.8572335839271545,1095.508896797153,281.0,-484.36297607421875,-519.2531127929688,725.948454618454,281.0,154,308000,424.2725472318548,44.689090728759766,2.1141088008880615,0.31489449739456177
0.0,0.9999999403953552,0.01949074908111193,-45.018218994140625,0.05565550550818443,-0.828769326210022,0.5131477117538452,-45.01239776611328,0.05932498350739479,-0.5824753642082214,0.8025857210159302,-37.63928985595703,0.4000977873802185,0.8608002662658691,1092.9328621908128,283.0,-484.3861389160156,-504.6160583496094,730.7522983551025,283.0,155,310000,424.2203557864943,44.59832000732422,3.4060027599334717,0.11542855203151703
0.0,0.9999999403953552,0.022404113465423047,-44.83341979980469,0.09562801569700241,-0.8848017454147339,0.41941049695014954,-44.82819366455078,0.09660118073225021,-0.5824753642082214,0.8025857210159302,-37.68588638305664,0.39258962869644165,0.8645690083503723,1092.9328621908128,283.0,-484.3861389160156,-504.6160583496094,735.6627180576324,283.0,156,312000,424.1073964217902,44.824214935302734,1.5805375576019287,0.16826660931110382
0.0,0.9999999403953552,0.021529912675834345,-44.99535369873047,0.04941298067569733,-0.6352588534355164,0.7487708330154419,-44.99381637573242,0.05066220462322235,-0.5950746536254883,0.7899065017700195,-37.731727600097656,0.38447698950767517,0.8685499429702759,1097.7482517482517,286.0,-482.9637145996094,-488.92059326171875,740.5910460948944,286.0,157,314000,423.98568232185477,44.87971496582031,1.376231074333191,0.2609542906284332
0.0,0.9999999403953552,0.022404113465423047,-44.821414947509766,0.1719401478767395,-0.9905380010604858,0.061786528676748276,-44.80406188964844,0.1769479662179947,-0.38179609179496765,0.9020056128501892,-37.77684020996094,0.3780980408191681,0.8715900778770447,1097.1184668989547,287.0,-482.9640808105469,-491.4256591796875,745.5594139099121,287.0,158,316000,423.8428140056764,44.723846435546875,1.4302607774734497,0.0001541271631140262
0.0,0.9999999403953552,0.027337276104373337,-44.78730392456055,0.25778087973594666,-0.9996864795684814,0.0020583285950124264,-44.78277587890625,0.2565792202949524,-0.9844150543212891,0.14151665568351746,-37.82011795043945,0.37081536650657654,0.8750198483467102,1098.508650519031,289.0,-484.45123291015625,-498.6958923339844,750.2951307296753,289.0,159,318000,423.833218390661,44.82597732543945,2.2786290645599365,9.885987674351782e-05
0.0,0.9999999403953552,0.029019069447335507,-45.31269454956055,0.07800056040287018,-0.12143146991729736,0.9891104102134705,-45.302547454833984,0.08638913929462433,-0.9844150543212891,0.14151665568351746,-37.8656120300293,0.3622477650642395,0.8789457082748413,1098.508650519031,289.0,-484.45123291015625,-498.6958923339844,755.0402235984802,289.0,160,320000,423.81848012665813,44.873146057128906,2.762568473815918,0.37372344732284546
0.0,0.9999999403953552,0.025752950698953586,-45.4423828125,0.22469502687454224,-0.3214426338672638,0.9178081154823303,-45.426143646240234,0.23700150847434998,-0.17859238386154175,0.9680591225624084,-37.9108772277832,0.3557853102684021,0.8817883729934692,1104.3780068728522,291.0,-484.6722412109375,-505.8760986328125,759.7817916870117,291.0,161,322000,423.80589206413396,45.17500305175781,1.4391982555389404,0.3083629012107849
0.0,0.9999999403953552,0.02788675535407124,-45.73407745361328,0.25345927476882935,0.0037057697772979736,0.9965580701828003,-45.719356536865234,0.2574472725391388,0.07156944274902344,0.9916306734085083,-37.955848693847656,0.35256609320640564,0.8833197355270386,1101.9215017064846,293.0,-483.0956726074219,-499.7757873535156,764.578239440918,293.0,162,324000,423.76304122507895,45.207130432128906,1.9345102310180664,0.11204129457473755
0.0,0.9999999403953552,0.02960235274322695,-45.72112274169922,0.18420563638210297,-0.10286501049995422,0.978002667427063,-45.710289001464844,0.18343080580234528,0.07156944274902344,0.9916306734085083,-38.00154113769531,0.35049739480018616,0.8844533562660217,1101.9215017064846,293.0,-483.0956726074219,-499.7757873535156,769.3348844051361,293.0,163,326000,423.74264654860826,45.21156311035156,1.9010746479034424,0.1765253245830536
0.0,0.9999999403953552,0.02960235274322695,-45.64860534667969,0.03754070773720741,1.1920928955078125e-07,0.9999998807907104,-45.64939880371094,0.03781081736087799,-0.6485389471054077,0.7435907125473022,-38.046661376953125,0.3460996747016907,0.8862851858139038,1106.5220338983052,295.0,-484.95263671875,-514.00439453125,774.1736514568329,295.0,164,328000,423.6775552652465,45.412925720214844,0.9823624491691589,0.041063547134399414
0.0,0.9999999403953552,0.030804326970036468,-45.77677917480469,0.12585946917533875,-0.9739360809326172,0.1772872358560562,-45.75922775268555,0.13420775532722473,-0.6485389471054077,0.7435907125473022,-38.09296417236328,0.3408427834510803,0.8883579969406128,1106.5220338983052,295.0,-484.95263671875,-514.00439453125,779.0749726295471,295.0,165,330000,423.57925949819486,45.57493591308594,1.8377779722213745,0.1555095762014389
0.0,0.9999999403953552,0.0347110866662064,-45.83294677734375,0.15656860172748566,-0.9999999403953552,5.788962198494119e-07,-45.80106735229492,0.1665007621049881,-0.9999945759773254,4.945053660776466e-05,-38.137916564941406,0.3336120545864105,0.8912930488586426,1116.4864864864865,296.0,-491.43780517578125,-527.8387451171875,783.9447014331818,296.0,166,332000,423.4992588036485,45.173709869384766,1.7637755870819092,0.16468963027000427
0.0,0.9999999403953552,0.04151957869412384,-45.394195556640625,0.13538730144500732,-1.0,0.0,-45.34232711791992,0.16060522198677063,-0.9998152256011963,0.0015347916632890701,-38.18041229248047,0.32564234733581543,0.8945465683937073,1118.93265993266,297.0,-492.6513671875,-530.727783203125,788.7405779361725,297.0,167,334000,423.4598920648259,45.001731872558594,1.2497398853302002,2.3263537514139898e-05
0.0,0.9999999403953552,0.05066177638540573,-45.23446273803711,0.12384545058012009,-1.0,0.0,-45.223167419433594,0.13094408810138702,-0.9998152256011963,0.0015347916632890701,-38.221370697021484,0.3181253969669342,0.8974226117134094,1118.93265993266,297.0,-492.6513671875,-530.727783203125,793.5619707107544,297.0,168,336000,423.4073864440119,44.723609924316406,2.0544795989990234,0.0
0.0,0.9999999403953552,0.061816994951543185,-44.72850799560547,0.016493873670697212,-1.0,0.0,-44.729034423828125,0.016882209107279778,-0.9998152256011963,0.0015347916632890701,-38.259864807128906,0.3104887902736664,0.9003806114196777,1118.93265993266,297.0,-492.6513671875,-530.727783203125,798.3454089164734,297.0,169,338000,423.3756419526966,44.641845703125,1.4002128839492798,9.370121915708296e-06
0.0,0.9999999403953552,0.07248528817353564,-44.40876007080078,0.1983320713043213,-1.0,0.0,-44.38165283203125,0.22784994542598724,-0.9999982118606567,1.5299609003704973e-05,-38.29511642456055,0.3029046952724457,0.9031782150268555,1132.695652173913,299.0,-494.57928466796875,-540.825927734375,803.2061717510223,299.0,170,340000,423.3035202640265,44.422760009765625,1.015235185623169,1.896608239349007e-07
0.0,0.9999999403953552,0.08844582667210636,-44.52985382080078,0.16865120828151703,-0.9999999403953552,6.986483640503138e-07,-44.51885986328125,0.18833063542842865,-0.9999990463256836,7.355459274549503e-06,-38.331363677978516,0.2954026162624359,0.9059314131736755,1139.8966666666668,300.0,-497.75665283203125,-554.8956909179688,808.0301327705383,300.0,171,342000,423.2515423990011,44.378353118896484,3.1813201904296875,1.328775056208542e-06
0.0,0.9999999403953552,0.08499470098342823,-44.41816329956055,0.15941187739372253,-1.0,0.0,-44.37825012207031,0.189387708902359,-0.9974783658981323,0.01643151231110096,-38.365196228027344,0.2879091203212738,0.9086308479309082,1137.8046357615895,302.0,-497.34539794921875,-553.8626708984375,812.8816382884979,302.0,172,344000,423.185841328983,44.32978439331055,0.834520697593689,0.06837116181850433
0.0,0.9999999403953552,0.10166619702807059,-44.9693489074707,0.1514236479997635,-1.0,0.0,-44.955692291259766,0.1534508913755417,-0.9999562501907349,0.0003342681739013642,-38.39958572387695,0.2804648280143738,0.9112460017204285,1140.3234323432343,303.0,-499.2040100097656,-562.7906494140625,817.7455382347107,303.0,173,346000,423.1145066800603,44.33366394042969,1.123417854309082,0.0
0.0,0.9999999403953552,0.10792071678026845,-44.47407531738281,0.1557023674249649,0.0,1.0,-44.475399017333984,0.15246056020259857,-0.9999562501907349,0.0003342681739013642,-38.43156433105469,0.2731150984764099,0.9137547612190247,1140.3234323432343,303.0,-499.2040100097656,-562.7906494140625,822.4882884025574,303.0,174,348000,423.1063285726391,44.19770050048828,2.2245304584503174,0.17765574157238007
0.0,0.9999999403953552,0.12160776493778977,-43.95531463623047,0.20514032244682312,0.0,1.0,-43.97357940673828,0.1759587675333023,-0.001025766134262085,0.9990255832672119,-38.46532440185547,0.2701258659362793,0.9149253368377686,1146.3815789473683,304.0,-502.9526062011719,-573.246337890625,827.3617570400238,304.0,175,350000,423.03139711480367,44.001251220703125,1.6651607751846313,0.16782249510288239
0.0,0.9999999403953552,0.11008992318755184,-44.33202362060547,0.0636848509311676,-0.2589207887649536,0.9559201002120972,-44.32731628417969,0.06985233724117279,-0.2459580898284912,0.9552628993988037,-38.496463775634766,0.26837897300720215,0.9156710505485535,1149.8006535947713,306.0,-506.7573547363281,-588.5992431640625,832.1652185916901,306.0,176,352000,422.9929251257402,43.93983459472656,1.5410284996032715,0.8210799694061279
0.0,0.9999999403953552,0.09769921704229315,-44.21221923828125,0.14144660532474518,0.0,1.0,-44.210819244384766,0.14279009401798248,-0.9979292154312134,0.02096034213900566,-38.52886199951172,0.2638378441333771,0.9170465469360352,1151.4071661237786,307.0,-507.26507568359375,-594.997802734375,836.9926526546478,307.0,177,354000,422.94278077261,44.142608642578125,1.6778573989868164,0.028186030685901642
0.0,0.9999999403953552,0.11008992318755184,-44.424781799316406,0.21291424334049225,-0.6777694821357727,0.6932587623596191,-44.40854263305664,0.2294398695230484,-8.234381675720215e-05,0.9999001622200012,-38.559783935546875,0.2603047788143158,0.918255627155304,1150.168284789644,309.0,-507.097900390625,-598.9095458984375,841.8426308631897,309.0,178,356000,422.88188664783195,44.311100006103516,1.8473199605941772,0.5014355778694153
0.0,0.9999999403953552,0.09022358778821571,-44.78861999511719,0.08172110468149185,-0.20663440227508545,0.9728198647499084,-44.79014587402344,0.08075661957263947,-0.8498279452323914,0.48596861958503723,-38.59363555908203,0.25650906562805176,0.9193567037582397,1147.9581993569132,311.0,-506.6564636230469,-606.3379516601562,846.6223039627075,311.0,179,358000,422.8568020525117,44.7543830871582,0.5723198056221008,0.27251309156417847
0.0,0.9999999403953552,0.07542848153938678,-44.70026397705078,0.2465580850839615,-0.9291079640388489,0.3435368239879608,-44.67642593383789,0.25251680612564087,-0.04493594169616699,0.9962449669837952,-38.62789535522461,0.25251808762550354,0.9206133484840393,1152.301282051282,312.0,-509.00341796875,-608.974609375,851.641354560852,312.0,180,360000,422.713150403122,44.66682052612305,1.8408758640289307,0.714802622795105
